timestamp,device_id,metric,value,unit,raw
2026-04-24T10:19:20.751263+00:00,hrc110-eth,heater_power,0.0,W,1.21 psi  0.000 W
2026-04-24T10:19:21.071505+00:00,cpa1114-eth,low_pressure,247.3,psi,"scale=0,low_raw=2473,high_raw=2474,low=247.3,high=247.4"
2026-04-24T10:19:21.071505+00:00,cpa1114-eth,high_pressure,247.4,psi,"scale=0,low_raw=2473,high_raw=2474,low=247.3,high=247.4"
2026-04-24T10:19:30.742465+00:00,scm10-eth,temperature,4.834,K,T 4.834
2026-04-24T10:19:30.751612+00:00,hrc110-eth,pressure,1.3,psi,1.30 psi  0.000 W
2026-04-24T10:19:30.751612+00:00,hrc110-eth,heater_power,0.0,W,1.30 psi  0.000 W
2026-04-24T10:19:31.001258+00:00,cpa1114-eth,low_pressure,247.5,psi,"scale=0,low_raw=2475,high_raw=2476,low=247.5,high=247.6"
2026-04-24T10:19:31.001258+00:00,cpa1114-eth,high_pressure,247.6,psi,"scale=0,low_raw=2475,high_raw=2476,low=247.5,high=247.6"
2026-04-24T10:19:40.742787+00:00,scm10-eth,temperature,4.864,K,T 4.864
2026-04-24T10:19:40.751194+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:19:40.751194+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:19:41.011178+00:00,cpa1114-eth,low_pressure,247.5,psi,"scale=0,low_raw=2475,high_raw=2474,low=247.5,high=247.4"
2026-04-24T10:19:41.011178+00:00,cpa1114-eth,high_pressure,247.4,psi,"scale=0,low_raw=2475,high_raw=2474,low=247.5,high=247.4"
2026-04-24T10:19:50.742330+00:00,scm10-eth,temperature,4.896,K,T 4.896
2026-04-24T10:19:50.751906+00:00,hrc110-eth,pressure,1.49,psi,1.49 psi  0.000 W
2026-04-24T10:19:50.751906+00:00,hrc110-eth,heater_power,0.0,W,1.49 psi  0.000 W
2026-04-24T10:19:50.911029+00:00,cpa1114-eth,low_pressure,247.6,psi,"scale=0,low_raw=2476,high_raw=2474,low=247.6,high=247.4"
2026-04-24T10:19:50.911029+00:00,cpa1114-eth,high_pressure,247.4,psi,"scale=0,low_raw=2476,high_raw=2474,low=247.6,high=247.4"
2026-04-24T10:20:00.742093+00:00,scm10-eth,temperature,4.928,K,T 4.928
2026-04-24T10:20:00.751398+00:00,hrc110-eth,pressure,1.57,psi,1.57 psi  0.000 W
2026-04-24T10:20:00.751398+00:00,hrc110-eth,heater_power,0.0,W,1.57 psi  0.000 W
2026-04-24T10:20:00.910617+00:00,cpa1114-eth,low_pressure,247.6,psi,"scale=0,low_raw=2476,high_raw=2476,low=247.6,high=247.6"
2026-04-24T10:20:00.910617+00:00,cpa1114-eth,high_pressure,247.6,psi,"scale=0,low_raw=2476,high_raw=2476,low=247.6,high=247.6"
2026-04-24T10:20:10.741934+00:00,scm10-eth,temperature,4.959,K,T 4.959
2026-04-24T10:20:10.751511+00:00,hrc110-eth,pressure,1.52,psi,1.52 psi  0.000 W
2026-04-24T10:20:10.751511+00:00,hrc110-eth,heater_power,0.0,W,1.52 psi  0.000 W
2026-04-24T10:20:10.920783+00:00,cpa1114-eth,low_pressure,247.7,psi,"scale=0,low_raw=2477,high_raw=2475,low=247.7,high=247.5"
2026-04-24T10:20:10.920783+00:00,cpa1114-eth,high_pressure,247.5,psi,"scale=0,low_raw=2477,high_raw=2475,low=247.7,high=247.5"
2026-04-24T10:20:20.741849+00:00,scm10-eth,temperature,4.979,K,T 4.979
2026-04-24T10:20:20.775563+00:00,hrc110-eth,pressure,1.47,psi,1.47 psi  0.000 W
2026-04-24T10:20:20.775563+00:00,hrc110-eth,heater_power,0.0,W,1.47 psi  0.000 W
2026-04-24T10:20:20.860353+00:00,cpa1114-eth,low_pressure,247.7,psi,"scale=0,low_raw=2477,high_raw=2477,low=247.7,high=247.7"
2026-04-24T10:20:20.860353+00:00,cpa1114-eth,high_pressure,247.7,psi,"scale=0,low_raw=2477,high_raw=2477,low=247.7,high=247.7"
2026-04-24T10:20:30.741745+00:00,scm10-eth,temperature,4.996,K,T 4.996
2026-04-24T10:20:30.750951+00:00,hrc110-eth,pressure,1.44,psi,1.44 psi  0.000 W
2026-04-24T10:20:30.750951+00:00,hrc110-eth,heater_power,0.0,W,1.44 psi  0.000 W
2026-04-24T10:20:31.250180+00:00,cpa1114-eth,low_pressure,248.0,psi,"scale=0,low_raw=2480,high_raw=2478,low=248.0,high=247.8"
2026-04-24T10:20:31.250180+00:00,cpa1114-eth,high_pressure,247.8,psi,"scale=0,low_raw=2480,high_raw=2478,low=248.0,high=247.8"
2026-04-24T10:20:40.741574+00:00,scm10-eth,temperature,5.016,K,T 5.016
2026-04-24T10:20:40.750815+00:00,hrc110-eth,pressure,1.43,psi,1.43 psi  0.000 W
2026-04-24T10:20:40.750815+00:00,hrc110-eth,heater_power,0.0,W,1.43 psi  0.000 W
2026-04-24T10:20:40.920057+00:00,cpa1114-eth,low_pressure,248.0,psi,"scale=0,low_raw=2480,high_raw=2479,low=248.0,high=247.9"
2026-04-24T10:20:40.920057+00:00,cpa1114-eth,high_pressure,247.9,psi,"scale=0,low_raw=2480,high_raw=2479,low=248.0,high=247.9"
2026-04-24T10:20:50.740962+00:00,scm10-eth,temperature,5.033,K,T 5.033
2026-04-24T10:20:50.750169+00:00,hrc110-eth,pressure,1.42,psi,1.42 psi  0.000 W
2026-04-24T10:20:50.750169+00:00,hrc110-eth,heater_power,0.0,W,1.42 psi  0.000 W
2026-04-24T10:20:50.859472+00:00,cpa1114-eth,low_pressure,247.8,psi,"scale=0,low_raw=2478,high_raw=2478,low=247.8,high=247.8"
2026-04-24T10:20:50.859472+00:00,cpa1114-eth,high_pressure,247.8,psi,"scale=0,low_raw=2478,high_raw=2478,low=247.8,high=247.8"
2026-04-24T10:21:00.740696+00:00,scm10-eth,temperature,5.052,K,T 5.052
2026-04-24T10:21:00.749839+00:00,hrc110-eth,pressure,1.42,psi,1.42 psi  0.000 W
2026-04-24T10:21:00.749839+00:00,hrc110-eth,heater_power,0.0,W,1.42 psi  0.000 W
2026-04-24T10:21:00.989505+00:00,cpa1114-eth,low_pressure,247.9,psi,"scale=0,low_raw=2479,high_raw=2478,low=247.9,high=247.8"
2026-04-24T10:21:00.989505+00:00,cpa1114-eth,high_pressure,247.8,psi,"scale=0,low_raw=2479,high_raw=2478,low=247.9,high=247.8"
2026-04-24T10:21:10.740492+00:00,scm10-eth,temperature,5.07,K,T 5.070
2026-04-24T10:21:10.748956+00:00,hrc110-eth,pressure,1.42,psi,1.42 psi  0.000 W
2026-04-24T10:21:10.748956+00:00,hrc110-eth,heater_power,0.0,W,1.42 psi  0.000 W
2026-04-24T10:21:11.129289+00:00,cpa1114-eth,low_pressure,248.2,psi,"scale=0,low_raw=2482,high_raw=2479,low=248.2,high=247.9"
2026-04-24T10:21:11.129289+00:00,cpa1114-eth,high_pressure,247.9,psi,"scale=0,low_raw=2482,high_raw=2479,low=248.2,high=247.9"
2026-04-24T10:21:20.740691+00:00,scm10-eth,temperature,5.092,K,T 5.092
2026-04-24T10:21:20.749499+00:00,hrc110-eth,pressure,1.42,psi,1.42 psi  0.000 W
2026-04-24T10:21:20.749499+00:00,hrc110-eth,heater_power,0.0,W,1.42 psi  0.000 W
2026-04-24T10:21:21.068932+00:00,cpa1114-eth,low_pressure,248.0,psi,"scale=0,low_raw=2480,high_raw=2479,low=248.0,high=247.9"
2026-04-24T10:21:21.068932+00:00,cpa1114-eth,high_pressure,247.9,psi,"scale=0,low_raw=2480,high_raw=2479,low=248.0,high=247.9"
2026-04-24T10:21:30.740330+00:00,scm10-eth,temperature,5.11,K,T 5.110
2026-04-24T10:21:30.748808+00:00,hrc110-eth,pressure,1.41,psi,1.41 psi  0.000 W
2026-04-24T10:21:30.748808+00:00,hrc110-eth,heater_power,0.0,W,1.41 psi  0.000 W
2026-04-24T10:21:31.118753+00:00,cpa1114-eth,low_pressure,248.1,psi,"scale=0,low_raw=2481,high_raw=2478,low=248.1,high=247.8"
2026-04-24T10:21:31.118753+00:00,cpa1114-eth,high_pressure,247.8,psi,"scale=0,low_raw=2481,high_raw=2478,low=248.1,high=247.8"
2026-04-24T10:21:40.740119+00:00,scm10-eth,temperature,5.13,K,T 5.130
2026-04-24T10:21:40.748481+00:00,hrc110-eth,pressure,1.42,psi,1.42 psi  0.000 W
2026-04-24T10:21:40.748481+00:00,hrc110-eth,heater_power,0.0,W,1.42 psi  0.000 W
2026-04-24T10:21:40.878105+00:00,cpa1114-eth,low_pressure,248.2,psi,"scale=0,low_raw=2482,high_raw=2482,low=248.2,high=248.2"
2026-04-24T10:21:40.878105+00:00,cpa1114-eth,high_pressure,248.2,psi,"scale=0,low_raw=2482,high_raw=2482,low=248.2,high=248.2"
2026-04-24T10:21:50.740085+00:00,scm10-eth,temperature,5.15,K,T 5.150
2026-04-24T10:21:50.770415+00:00,hrc110-eth,pressure,1.41,psi,1.41 psi  0.000 W
2026-04-24T10:21:50.770415+00:00,hrc110-eth,heater_power,0.0,W,1.41 psi  0.000 W
2026-04-24T10:21:50.908203+00:00,cpa1114-eth,low_pressure,248.1,psi,"scale=0,low_raw=2481,high_raw=2480,low=248.1,high=248.0"
2026-04-24T10:21:50.908203+00:00,cpa1114-eth,high_pressure,248.0,psi,"scale=0,low_raw=2481,high_raw=2480,low=248.1,high=248.0"
2026-04-24T10:22:00.739904+00:00,scm10-eth,temperature,5.169,K,T 5.169
2026-04-24T10:22:00.748932+00:00,hrc110-eth,pressure,1.41,psi,1.41 psi  0.000 W
2026-04-24T10:22:00.748932+00:00,hrc110-eth,heater_power,0.0,W,1.41 psi  0.000 W
2026-04-24T10:22:00.852674+00:00,cpa1114-eth,low_pressure,248.2,psi,"scale=0,low_raw=2482,high_raw=2484,low=248.2,high=248.4"
2026-04-24T10:22:00.852674+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2482,high_raw=2484,low=248.2,high=248.4"
2026-04-24T10:22:10.739392+00:00,scm10-eth,temperature,5.19,K,T 5.190
2026-04-24T10:22:10.748136+00:00,hrc110-eth,pressure,1.41,psi,1.41 psi  0.000 W
2026-04-24T10:22:10.748136+00:00,hrc110-eth,heater_power,0.0,W,1.41 psi  0.000 W
2026-04-24T10:22:11.092531+00:00,cpa1114-eth,low_pressure,248.2,psi,"scale=0,low_raw=2482,high_raw=2480,low=248.2,high=248.0"
2026-04-24T10:22:11.092531+00:00,cpa1114-eth,high_pressure,248.0,psi,"scale=0,low_raw=2482,high_raw=2480,low=248.2,high=248.0"
2026-04-24T10:22:20.739227+00:00,scm10-eth,temperature,5.209,K,T 5.209
2026-04-24T10:22:20.751051+00:00,hrc110-eth,pressure,1.41,psi,1.41 psi  0.000 W
2026-04-24T10:22:20.751051+00:00,hrc110-eth,heater_power,0.0,W,1.41 psi  0.000 W
2026-04-24T10:22:20.978694+00:00,cpa1114-eth,low_pressure,248.3,psi,"scale=0,low_raw=2483,high_raw=2482,low=248.3,high=248.2"
2026-04-24T10:22:20.978694+00:00,cpa1114-eth,high_pressure,248.2,psi,"scale=0,low_raw=2483,high_raw=2482,low=248.3,high=248.2"
2026-04-24T10:22:30.739458+00:00,scm10-eth,temperature,5.228,K,T 5.228
2026-04-24T10:22:30.748334+00:00,hrc110-eth,pressure,1.41,psi,1.41 psi  0.000 W
2026-04-24T10:22:30.748334+00:00,hrc110-eth,heater_power,0.0,W,1.41 psi  0.000 W
2026-04-24T10:22:30.921869+00:00,cpa1114-eth,low_pressure,248.4,psi,"scale=0,low_raw=2484,high_raw=2484,low=248.4,high=248.4"
2026-04-24T10:22:30.921869+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2484,high_raw=2484,low=248.4,high=248.4"
2026-04-24T10:22:40.739319+00:00,scm10-eth,temperature,5.248,K,T 5.248
2026-04-24T10:22:40.747636+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:22:40.747636+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:22:40.922000+00:00,cpa1114-eth,low_pressure,248.3,psi,"scale=0,low_raw=2483,high_raw=2484,low=248.3,high=248.4"
2026-04-24T10:22:40.922000+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2483,high_raw=2484,low=248.3,high=248.4"
2026-04-24T10:22:50.738986+00:00,scm10-eth,temperature,5.267,K,T 5.267
2026-04-24T10:22:50.747736+00:00,hrc110-eth,pressure,1.41,psi,1.41 psi  0.000 W
2026-04-24T10:22:50.747736+00:00,hrc110-eth,heater_power,0.0,W,1.41 psi  0.000 W
2026-04-24T10:22:50.931970+00:00,cpa1114-eth,low_pressure,248.4,psi,"scale=0,low_raw=2484,high_raw=2483,low=248.4,high=248.3"
2026-04-24T10:22:50.931970+00:00,cpa1114-eth,high_pressure,248.3,psi,"scale=0,low_raw=2484,high_raw=2483,low=248.4,high=248.3"
2026-04-24T10:23:00.738765+00:00,scm10-eth,temperature,5.286,K,T 5.286
2026-04-24T10:23:00.747411+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:23:00.747411+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:23:00.840208+00:00,cpa1114-eth,low_pressure,248.5,psi,"scale=0,low_raw=2485,high_raw=2484,low=248.5,high=248.4"
2026-04-24T10:23:00.840208+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2485,high_raw=2484,low=248.5,high=248.4"
2026-04-24T10:23:10.738224+00:00,scm10-eth,temperature,5.305,K,T 5.305
2026-04-24T10:23:10.746931+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:23:10.746931+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:23:10.840836+00:00,cpa1114-eth,low_pressure,248.5,psi,"scale=0,low_raw=2485,high_raw=2483,low=248.5,high=248.3"
2026-04-24T10:23:10.840836+00:00,cpa1114-eth,high_pressure,248.3,psi,"scale=0,low_raw=2485,high_raw=2483,low=248.5,high=248.3"
2026-04-24T10:23:20.738294+00:00,scm10-eth,temperature,5.325,K,T 5.325
2026-04-24T10:23:20.769072+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:23:20.769072+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:23:21.066006+00:00,cpa1114-eth,low_pressure,248.4,psi,"scale=0,low_raw=2484,high_raw=2482,low=248.4,high=248.2"
2026-04-24T10:23:21.066006+00:00,cpa1114-eth,high_pressure,248.2,psi,"scale=0,low_raw=2484,high_raw=2482,low=248.4,high=248.2"
2026-04-24T10:23:30.738119+00:00,scm10-eth,temperature,5.344,K,T 5.344
2026-04-24T10:23:30.746612+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:23:30.746612+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:23:31.196273+00:00,cpa1114-eth,low_pressure,248.3,psi,"scale=0,low_raw=2483,high_raw=2484,low=248.3,high=248.4"
2026-04-24T10:23:31.196273+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2483,high_raw=2484,low=248.3,high=248.4"
2026-04-24T10:23:40.737657+00:00,scm10-eth,temperature,5.363,K,T 5.363
2026-04-24T10:23:40.746825+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:23:40.746825+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:23:41.240549+00:00,cpa1114-eth,low_pressure,248.5,psi,"scale=0,low_raw=2485,high_raw=2484,low=248.5,high=248.4"
2026-04-24T10:23:41.240549+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2485,high_raw=2484,low=248.5,high=248.4"
2026-04-24T10:23:50.737505+00:00,scm10-eth,temperature,5.382,K,T 5.382
2026-04-24T10:23:50.746614+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:23:50.746614+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:23:51.180408+00:00,cpa1114-eth,low_pressure,248.5,psi,"scale=0,low_raw=2485,high_raw=2486,low=248.5,high=248.6"
2026-04-24T10:23:51.180408+00:00,cpa1114-eth,high_pressure,248.6,psi,"scale=0,low_raw=2485,high_raw=2486,low=248.5,high=248.6"
2026-04-24T10:24:00.737438+00:00,scm10-eth,temperature,5.402,K,T 5.402
2026-04-24T10:24:00.746953+00:00,hrc110-eth,pressure,1.4,psi,1.40 psi  0.000 W
2026-04-24T10:24:00.746953+00:00,hrc110-eth,heater_power,0.0,W,1.40 psi  0.000 W
2026-04-24T10:24:00.950186+00:00,cpa1114-eth,low_pressure,248.8,psi,"scale=0,low_raw=2488,high_raw=2485,low=248.8,high=248.5"
2026-04-24T10:24:00.950186+00:00,cpa1114-eth,high_pressure,248.5,psi,"scale=0,low_raw=2488,high_raw=2485,low=248.8,high=248.5"
2026-04-24T10:24:10.737442+00:00,scm10-eth,temperature,5.422,K,T 5.422
2026-04-24T10:24:10.746112+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:24:10.746112+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:24:10.989952+00:00,cpa1114-eth,low_pressure,248.3,psi,"scale=0,low_raw=2483,high_raw=2484,low=248.3,high=248.4"
2026-04-24T10:24:10.989952+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2483,high_raw=2484,low=248.3,high=248.4"
2026-04-24T10:24:20.737171+00:00,scm10-eth,temperature,5.444,K,T 5.444
2026-04-24T10:24:20.746139+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:24:20.746139+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:24:21.019621+00:00,cpa1114-eth,low_pressure,248.7,psi,"scale=0,low_raw=2487,high_raw=2484,low=248.7,high=248.4"
2026-04-24T10:24:21.019621+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2487,high_raw=2484,low=248.7,high=248.4"
2026-04-24T10:24:30.736818+00:00,scm10-eth,temperature,5.464,K,T 5.464
2026-04-24T10:24:30.745874+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:24:30.745874+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:24:31.049890+00:00,cpa1114-eth,low_pressure,248.8,psi,"scale=0,low_raw=2488,high_raw=2486,low=248.8,high=248.6"
2026-04-24T10:24:31.049890+00:00,cpa1114-eth,high_pressure,248.6,psi,"scale=0,low_raw=2488,high_raw=2486,low=248.8,high=248.6"
2026-04-24T10:24:40.736774+00:00,scm10-eth,temperature,5.483,K,T 5.483
2026-04-24T10:24:40.745366+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:24:40.745366+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:24:41.044675+00:00,cpa1114-eth,low_pressure,248.7,psi,"scale=0,low_raw=2487,high_raw=2486,low=248.7,high=248.6"
2026-04-24T10:24:41.044675+00:00,cpa1114-eth,high_pressure,248.6,psi,"scale=0,low_raw=2487,high_raw=2486,low=248.7,high=248.6"
2026-04-24T10:24:50.736547+00:00,scm10-eth,temperature,5.501,K,T 5.501
2026-04-24T10:24:50.768019+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:24:50.768019+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:24:50.999083+00:00,cpa1114-eth,low_pressure,248.9,psi,"scale=0,low_raw=2489,high_raw=2485,low=248.9,high=248.5"
2026-04-24T10:24:50.999083+00:00,cpa1114-eth,high_pressure,248.5,psi,"scale=0,low_raw=2489,high_raw=2485,low=248.9,high=248.5"
2026-04-24T10:25:00.736512+00:00,scm10-eth,temperature,5.518,K,T 5.518
2026-04-24T10:25:00.746072+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:25:00.746072+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:25:00.894240+00:00,cpa1114-eth,low_pressure,248.7,psi,"scale=0,low_raw=2487,high_raw=2485,low=248.7,high=248.5"
2026-04-24T10:25:00.894240+00:00,cpa1114-eth,high_pressure,248.5,psi,"scale=0,low_raw=2487,high_raw=2485,low=248.7,high=248.5"
2026-04-24T10:25:10.736155+00:00,scm10-eth,temperature,5.536,K,T 5.536
2026-04-24T10:25:10.745302+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:25:10.745302+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:25:10.834289+00:00,cpa1114-eth,low_pressure,248.8,psi,"scale=0,low_raw=2488,high_raw=2484,low=248.8,high=248.4"
2026-04-24T10:25:10.834289+00:00,cpa1114-eth,high_pressure,248.4,psi,"scale=0,low_raw=2488,high_raw=2484,low=248.8,high=248.4"
2026-04-24T10:25:20.736066+00:00,scm10-eth,temperature,5.555,K,T 5.555
2026-04-24T10:25:20.744922+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:25:20.744922+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:25:20.973509+00:00,cpa1114-eth,low_pressure,248.9,psi,"scale=0,low_raw=2489,high_raw=2487,low=248.9,high=248.7"
2026-04-24T10:25:20.973509+00:00,cpa1114-eth,high_pressure,248.7,psi,"scale=0,low_raw=2489,high_raw=2487,low=248.9,high=248.7"
2026-04-24T10:25:30.735660+00:00,scm10-eth,temperature,5.573,K,T 5.573
2026-04-24T10:25:30.743892+00:00,hrc110-eth,pressure,1.39,psi,1.39 psi  0.000 W
2026-04-24T10:25:30.743892+00:00,hrc110-eth,heater_power,0.0,W,1.39 psi  0.000 W
2026-04-24T10:25:30.915349+00:00,cpa1114-eth,low_pressure,249.1,psi,"scale=0,low_raw=2491,high_raw=2487,low=249.1,high=248.7"
2026-04-24T10:25:30.915349+00:00,cpa1114-eth,high_pressure,248.7,psi,"scale=0,low_raw=2491,high_raw=2487,low=249.1,high=248.7"
2026-04-24T10:25:40.735366+00:00,scm10-eth,temperature,5.593,K,T 5.593
2026-04-24T10:25:40.744593+00:00,hrc110-eth,pressure,1.38,psi,1.38 psi  0.000 W
2026-04-24T10:25:40.744593+00:00,hrc110-eth,heater_power,0.0,W,1.38 psi  0.000 W
2026-04-24T10:25:40.834033+00:00,cpa1114-eth,low_pressure,249.0,psi,"scale=0,low_raw=2490,high_raw=2487,low=249.0,high=248.7"
2026-04-24T10:25:40.834033+00:00,cpa1114-eth,high_pressure,248.7,psi,"scale=0,low_raw=2490,high_raw=2487,low=249.0,high=248.7"
2026-04-24T10:25:50.735205+00:00,scm10-eth,temperature,5.61,K,T 5.610
2026-04-24T10:25:50.744787+00:00,hrc110-eth,pressure,1.38,psi,1.38 psi  0.000 W
2026-04-24T10:25:50.744787+00:00,hrc110-eth,heater_power,0.0,W,1.38 psi  0.000 W
2026-04-24T10:25:50.832934+00:00,cpa1114-eth,low_pressure,249.1,psi,"scale=0,low_raw=2491,high_raw=2488,low=249.1,high=248.8"
2026-04-24T10:25:50.832934+00:00,cpa1114-eth,high_pressure,248.8,psi,"scale=0,low_raw=2491,high_raw=2488,low=249.1,high=248.8"
2026-04-24T10:26:00.735053+00:00,scm10-eth,temperature,5.628,K,T 5.628
2026-04-24T10:26:00.743375+00:00,hrc110-eth,pressure,1.38,psi,1.38 psi  0.000 W
2026-04-24T10:26:00.743375+00:00,hrc110-eth,heater_power,0.0,W,1.38 psi  0.000 W
2026-04-24T10:26:00.923104+00:00,cpa1114-eth,low_pressure,248.9,psi,"scale=0,low_raw=2489,high_raw=2488,low=248.9,high=248.8"
2026-04-24T10:26:00.923104+00:00,cpa1114-eth,high_pressure,248.8,psi,"scale=0,low_raw=2489,high_raw=2488,low=248.9,high=248.8"
2026-04-24T10:26:10.735031+00:00,scm10-eth,temperature,5.644,K,T 5.644
2026-04-24T10:26:10.743610+00:00,hrc110-eth,pressure,1.38,psi,1.38 psi  0.000 W
2026-04-24T10:26:10.743610+00:00,hrc110-eth,heater_power,0.0,W,1.38 psi  0.000 W
2026-04-24T10:26:10.887596+00:00,cpa1114-eth,low_pressure,249.0,psi,"scale=0,low_raw=2490,high_raw=2487,low=249.0,high=248.7"
2026-04-24T10:26:10.887596+00:00,cpa1114-eth,high_pressure,248.7,psi,"scale=0,low_raw=2490,high_raw=2487,low=249.0,high=248.7"
2026-04-24T10:26:20.734666+00:00,scm10-eth,temperature,5.66,K,T 5.660
2026-04-24T10:26:20.756181+00:00,hrc110-eth,pressure,1.38,psi,1.38 psi  0.000 W
2026-04-24T10:26:20.756181+00:00,hrc110-eth,heater_power,0.0,W,1.38 psi  0.000 W
2026-04-24T10:26:20.927225+00:00,cpa1114-eth,low_pressure,249.0,psi,"scale=0,low_raw=2490,high_raw=2489,low=249.0,high=248.9"
2026-04-24T10:26:20.927225+00:00,cpa1114-eth,high_pressure,248.9,psi,"scale=0,low_raw=2490,high_raw=2489,low=249.0,high=248.9"
2026-04-24T10:26:30.734531+00:00,scm10-eth,temperature,5.675,K,T 5.675
2026-04-24T10:26:30.743408+00:00,hrc110-eth,pressure,1.38,psi,1.38 psi  0.000 W
2026-04-24T10:26:30.743408+00:00,hrc110-eth,heater_power,0.0,W,1.38 psi  0.000 W
2026-04-24T10:26:31.066724+00:00,cpa1114-eth,low_pressure,249.0,psi,"scale=0,low_raw=2490,high_raw=2490,low=249.0,high=249.0"
2026-04-24T10:26:31.066724+00:00,cpa1114-eth,high_pressure,249.0,psi,"scale=0,low_raw=2490,high_raw=2490,low=249.0,high=249.0"
2026-04-24T10:26:40.734484+00:00,scm10-eth,temperature,5.691,K,T 5.691
2026-04-24T10:26:40.743215+00:00,hrc110-eth,pressure,1.38,psi,1.38 psi  0.000 W
2026-04-24T10:26:40.743215+00:00,hrc110-eth,heater_power,0.0,W,1.38 psi  0.000 W
2026-04-24T10:26:41.106773+00:00,cpa1114-eth,low_pressure,248.8,psi,"scale=0,low_raw=2488,high_raw=2487,low=248.8,high=248.7"
2026-04-24T10:26:41.106773+00:00,cpa1114-eth,high_pressure,248.7,psi,"scale=0,low_raw=2488,high_raw=2487,low=248.8,high=248.7"
2026-04-24T10:26:50.734305+00:00,scm10-eth,temperature,5.707,K,T 5.707
2026-04-24T10:26:50.743323+00:00,hrc110-eth,pressure,1.38,psi,1.38 psi  0.000 W
2026-04-24T10:26:50.743323+00:00,hrc110-eth,heater_power,0.0,W,1.38 psi  0.000 W
2026-04-24T10:26:51.136412+00:00,cpa1114-eth,low_pressure,249.3,psi,"scale=0,low_raw=2493,high_raw=2489,low=249.3,high=248.9"
